user_id,country,time,event_id,amount
a2e0e534-d1a0-45b5-8e8a-6151900eb5ae,US,1561144990,LEVEL_1_COMPLETE,0
294023a9-7313-4ca2-bc07-8de62dc371e7,US,1561144991,LEVEL_1_START,0
5a24e2c0-ec61-4bb6-9fe7-9c7e6f9a0e00,CA,1561144992,LEVEL_1_COMPLETE,0
5c1f42cc-f5e8-489b-ad69-66504228cc74,DE,1561144994,LEVEL_1_START,0
b49ddc93-a268-4bf0-891c-baa851488040,CA,1561144998,LEVEL_1_COMPLETE,0
c3b872cf-89e0-4454-b1ad-5c1abac650f8,DE,1561145000,LEVEL_1_START,0
c643dc51-e24f-4746-ae45-d38127b04050,DE,1561145005,LEVEL_1_START,0
a52949b6-16b2-4007-802b-145a7dead8bf,US,1561145008,LEVEL_1_COMPLETE,0
701bc8a8-48d7-4e75-8c58-0855dd15178b,US,1561145011,LEVEL_1_COMPLETE,0
4a1c83d5-7347-4237-80ff-e3dc810af034,DE,1561145016,LEVEL_1_COMPLETE,0
28591802-7f40-43a4-8c74-950bbf0a129e,DE,1561145017,LEVEL_1_COMPLETE,0
809048ba-1cbc-44b3-a9a4-6f1b10d7dcf9,US,1561145018,LEVEL_1_START,0
b8842564-1d87-46b2-8aaa-b3a168d49505,DE,1561145019,LEVEL_1_START,0
d2e1e43c-d738-4fe1-9821-1daf2034b074,US,1561145020,LEVEL_1_START,0
20eb1ad1-145b-43d3-8df7-84f4ed650a49,CA,1561145021,LEVEL_1_COMPLETE,0
7a2485ec-8538-43ea-b26e-261daab8268a,US,1561145023,LEVEL_1_COMPLETE,0
5ae06af6-9576-4fa4-8225-cd857ad05c85,US,1561145026,LEVEL_1_START,0
4b6b2c32-ba05-458f-91fe-f21b6aa09f22,US,1561145027,LEVEL_1_START,0
04c47ce5-54fa-45d6-b6e3-5ed9c0219c66,CA,1561145028,LEVEL_1_COMPLETE,0
52883875-17d4-499a-aa4a-2664348f4c9a,US,1561145029,LEVEL_1_COMPLETE,0
52883875-17d4-499a-aa4a-2664348f4c9a,US,1561145029,PURCHASE_BOOSTER,1
a2a9a0c0-fc1d-4712-90b8-d5854f2b20ba,US,1561145030,LEVEL_1_START,0
dd9e03bd-7bb3-4da0-b2bb-50827373ef1e,DE,1561145032,LEVEL_1_COMPLETE,0
cabed019-c387-4578-91b7-8323a3dadb95,UK,1561145037,LEVEL_1_START,0
e9639124-fc5b-4a40-9b6c-8e3cb8407dcb,US,1561145041,LEVEL_1_START,0
bc9c2fb1-d722-43a8-957a-ebadaf73c51b,US,1561145047,LEVEL_1_START,0
39c753a5-218e-4412-8a3f-e1f09becef4a,DE,1561145048,LEVEL_1_START,0
4c4e5c2a-0b02-4f98-95dd-adc5500500b0,DE,1561145049,LEVEL_1_COMPLETE,0
fc68f98b-55b0-4c65-9167-be6820251935,FR,1561145051,LEVEL_2_START,0
8f2e5909-72e9-40fd-b113-ab0bcb3a58a2,DE,1561145052,LEVEL_1_COMPLETE,0
1d9bae94-b2aa-4e9b-908d-7de95debecf0,US,1561145053,LEVEL_1_START,0
5fc646c0-ab94-4f97-8f5d-b15453ed7ecf,US,1561145054,LEVEL_1_START,0
93228497-4ad7-449d-9513-01f8a5969e43,FR,1561145057,LEVEL_1_COMPLETE,0
605c820d-bb5d-4892-9d59-f331d4dce85f,FR,1561145059,LEVEL_1_COMPLETE,0
3708614b-ea8c-46c7-953c-256177afc359,US,1561145062,LEVEL_2_START,0
d32e35cf-e92c-4c07-b283-fa1813e3af8d,DE,1561145065,LEVEL_1_START,0
8b6570fe-d327-4f86-b8bc-6ca2fd71b9f0,CA,1561145066,LEVEL_1_COMPLETE,0
3d71b71a-6f96-45ea-ae8b-9ab37cc2225b,US,1561145067,LEVEL_1_COMPLETE,0
e37f5f6a-2ba1-4917-bd95-1a904914fece,US,1561145069,LEVEL_1_START,0
f7a941bf-d021-492e-a52d-2b6bc3c5f50b,CA,1561145070,LEVEL_2_START,0
6e750d7e-515f-44f1-bdb5-04e3ccaa69c3,US,1561145071,LEVEL_1_COMPLETE,0
49be5c23-3d73-4b18-b86b-d7b94f7bc887,US,1561145072,LEVEL_1_COMPLETE,0
868d6cc5-09e8-48d2-940c-f2f67236069e,DE,1561145073,LEVEL_1_START,0
651ad7f6-8fcf-4641-9822-6ae3d4b72960,CA,1561145074,LEVEL_1_COMPLETE,0
ac2fbb49-fbe5-44b6-b859-598c50cdc3c6,US,1561145076,LEVEL_1_START,0
56c8d1a9-f757-44b7-82c1-13a787e76542,US,1561145078,LEVEL_1_COMPLETE,0
c2d4a2d7-6ed9-47dd-bee3-c43b5f16e8af,US,1561145080,LEVEL_1_START,0
7c76810a-f50c-4155-8df3-15ffaa8c4043,US,1561145082,LEVEL_1_COMPLETE,0
179e1ee2-996a-4ce1-b6ac-34a11a7ca62d,CA,1561145083,LEVEL_1_COMPLETE,0
18b23b5c-cfe3-40a5-8784-7bbbfc82f166,DE,1561145086,LEVEL_2_START,0
f96869b4-d371-4db4-a76b-d54f7a2412e6,US,1561145092,LEVEL_1_START,0
af31131c-c565-4429-9854-a3ed11de42c7,US,1561145093,LEVEL_1_COMPLETE,0
128f9319-542a-47c8-906f-11b864f912dc,US,1561145096,LEVEL_1_COMPLETE,0
b3027de3-3b87-4425-ae1f-6548350aeebc,US,1561145097,LEVEL_1_COMPLETE,0
023ab73d-2d9b-4f73-a168-5ce89ae4fd31,CA,1561145102,LEVEL_1_START,0
cf9e51c1-cf31-426e-bd1e-42c7010e414f,FR,1561145103,LEVEL_1_COMPLETE,0
da57040b-e057-495f-85b5-f2ea95da95b8,US,1561145105,LEVEL_1_COMPLETE,0
8f392b4f-d404-4e2c-a429-d1120049c243,FR,1561145108,LEVEL_1_COMPLETE,0
44e8375c-513d-424b-bb0e-8b20f855e00d,DE,1561145110,LEVEL_2_START,0
333abf56-6e1a-4f5c-ad0e-0de015e865f5,US,1561145111,LEVEL_1_COMPLETE,0
96d2c892-7e18-4c3c-a717-b57d593be6d5,DE,1561145112,LEVEL_2_START,0
b5927441-052b-478a-a44d-e5e55da848c7,US,1561145113,LEVEL_2_START,0
86fd9b97-46fc-420f-8f01-62f6cc83d78d,US,1561145114,LEVEL_1_START,0
3f3e6651-c414-44de-9c85-86a8915b5f5e,US,1561145115,LEVEL_1_COMPLETE,0
6d26c368-9b8b-406f-a249-537d80ec2a33,US,1561145118,LEVEL_1_START,0
3d0d0e12-452f-4eda-82e7-102121f2413a,US,1561145120,LEVEL_1_START,0
78f22693-f142-4c19-b330-696981715328,DE,1561145121,LEVEL_1_START,0
f80cddc0-c8af-4da9-9b70-5847eaed8829,FR,1561145122,LEVEL_1_START,0
288fe4fb-be66-4853-9807-1ed09a0d09d9,DE,1561145123,LEVEL_1_COMPLETE,0
9d3c4cb6-ec6e-4776-8530-a210210a3489,US,1561145125,LEVEL_2_START,0
5d7f973d-7905-4ce6-adb7-7e0743b8b652,US,1561145130,LEVEL_2_START,0
0ee5ba78-706c-4840-81c1-f28778b6cc93,DE,1561145131,LEVEL_1_START,0
481e8a4c-e6e5-4639-9532-57c34e37cf74,DE,1561145135,LEVEL_1_COMPLETE,0
33348af3-4c4c-4338-8995-dc57099cf3b4,UK,1561145137,LEVEL_1_START,0
7c34d023-483c-4c2a-9ed6-f441bd392455,DE,1561145138,LEVEL_1_START,0
fb0848fa-8836-423a-bb98-066e966664d8,UK,1561145140,LEVEL_1_COMPLETE,0
534d1e7e-8cc6-426c-9922-a05b8e7efcda,DE,1561145142,LEVEL_1_START,0
f82f50cb-a048-42e3-8bdc-2bcdc77ed200,US,1561145146,LEVEL_1_COMPLETE,0
75a49db0-4c41-4eda-83a7-97201abafee8,UK,1561145148,LEVEL_1_START,0
f72addbe-5809-459c-919c-aa0a3489388d,US,1561145150,LEVEL_1_COMPLETE,0
a0f9a4f0-87e4-4108-9703-5f23f23b1f7d,DE,1561145151,LEVEL_1_START,0
40ba3b28-cd2c-4205-9e37-a357e4e20cea,DE,1561145154,LEVEL_1_START,0
99e51c0d-258b-40bb-bf11-85d9710c8543,DE,1561145155,LEVEL_1_COMPLETE,0
e30f524d-6eb6-4233-b97c-87efbae4a57e,DE,1561145156,LEVEL_1_START,0
edcf652a-1337-489d-8467-4ea99bcfaf9a,US,1561145157,LEVEL_1_START,0
3111a08a-42e0-4734-8d5d-810254462108,DE,1561145159,LEVEL_1_START,0
5a8168ee-1f98-490d-bae0-ba0ed663fef5,US,1561145161,LEVEL_1_COMPLETE,0
af2a486c-18d6-4def-9d6f-c91d1fa2ba00,UK,1561145163,LEVEL_1_START,0
8db70fcc-a7ef-4dc9-bbce-7a08b66e5992,DE,1561145165,LEVEL_1_START,0
54d81e05-6897-467f-b62b-530814ac5307,DE,1561145167,LEVEL_1_COMPLETE,0
54d81e05-6897-467f-b62b-530814ac5307,DE,1561145167,PURCHASE_BOOSTER,1
02097273-15a7-4870-884a-414dbf082727,US,1561145168,LEVEL_2_START,0
8d0cf004-2ba0-4f78-a486-b33fbc862d80,US,1561145171,LEVEL_1_COMPLETE,0
0b35a377-8e61-433d-a954-2c8a1b775066,US,1561145173,LEVEL_1_COMPLETE,0
8f1409c5-4af2-4325-85b6-530046c5bfba,DE,1561145176,LEVEL_2_START,0
36536627-d35c-47d0-820e-256b7fdbae63,CA,1561145182,LEVEL_1_START,0
df4b7ccf-28c7-47ca-a372-cf482fa462c4,UK,1561145186,LEVEL_1_COMPLETE,0
29525d34-b43c-44e9-a635-8bac80bcb1e4,CA,1561145187,LEVEL_1_COMPLETE,0
29525d34-b43c-44e9-a635-8bac80bcb1e4,CA,1561145187,PURCHASE_BOOSTER,1
1cc2a07b-28b8-4d3d-ab01-58abf8eddecd,CA,1561145188,LEVEL_2_START,0
a2e0e534-d1a0-45b5-8e8a-6151900eb5ae,US,1561145189,LEVEL_2_START,0
294023a9-7313-4ca2-bc07-8de62dc371e7,US,1561145190,LEVEL_1_COMPLETE,0
5a24e2c0-ec61-4bb6-9fe7-9c7e6f9a0e00,CA,1561145191,LEVEL_2_START,0
a4ea1754-14fc-4a01-9c5d-25a8ed29e604,US,1561145192,LEVEL_1_START,0
5c1f42cc-f5e8-489b-ad69-66504228cc74,DE,1561145193,LEVEL_1_COMPLETE,0
b49ddc93-a268-4bf0-891c-baa851488040,CA,1561145197,LEVEL_2_START,0
c3b872cf-89e0-4454-b1ad-5c1abac650f8,DE,1561145199,LEVEL_1_COMPLETE,0
787b448d-0b0e-433b-b13b-31c790ef9c10,DE,1561145201,LEVEL_1_START,0
b0434340-be9b-4649-a50d-2dc26fd8b96a,UK,1561145202,LEVEL_1_START,0
889e5d92-9b4b-4f8c-95fb-f94249fcf0de,US,1561145203,LEVEL_1_START,0
c643dc51-e24f-4746-ae45-d38127b04050,DE,1561145204,LEVEL_1_COMPLETE,0
96ea8442-9910-4f03-9977-37c1398617b8,US,1561145205,LEVEL_1_START,0
a52949b6-16b2-4007-802b-145a7dead8bf,US,1561145207,LEVEL_2_START,0
701bc8a8-48d7-4e75-8c58-0855dd15178b,US,1561145210,LEVEL_2_START,0
891f91d0-5968-4dba-bb91-7c5c4bcf6e21,US,1561145212,LEVEL_1_START,0
b4352a25-2fe5-43d8-a7d7-a0f99f09d925,US,1561145213,LEVEL_1_START,0
4a1c83d5-7347-4237-80ff-e3dc810af034,DE,1561145215,LEVEL_2_START,0
28591802-7f40-43a4-8c74-950bbf0a129e,DE,1561145216,LEVEL_2_START,0
809048ba-1cbc-44b3-a9a4-6f1b10d7dcf9,US,1561145217,LEVEL_1_COMPLETE,0
b8842564-1d87-46b2-8aaa-b3a168d49505,DE,1561145218,LEVEL_1_COMPLETE,0
d2e1e43c-d738-4fe1-9821-1daf2034b074,US,1561145219,LEVEL_1_COMPLETE,0
20eb1ad1-145b-43d3-8df7-84f4ed650a49,CA,1561145220,LEVEL_2_START,0
7a2485ec-8538-43ea-b26e-261daab8268a,US,1561145222,LEVEL_2_START,0
82a245ce-6344-4054-a615-e99959d93b90,CA,1561145223,LEVEL_1_START,0
688e7c3d-b139-4bc1-bf9d-bfccba9f19b9,US,1561145224,LEVEL_1_START,0
5ae06af6-9576-4fa4-8225-cd857ad05c85,US,1561145225,LEVEL_1_COMPLETE,0
4b6b2c32-ba05-458f-91fe-f21b6aa09f22,US,1561145226,LEVEL_1_COMPLETE,0
04c47ce5-54fa-45d6-b6e3-5ed9c0219c66,CA,1561145227,LEVEL_2_START,0
52883875-17d4-499a-aa4a-2664348f4c9a,US,1561145228,LEVEL_2_START,0
a2a9a0c0-fc1d-4712-90b8-d5854f2b20ba,US,1561145229,LEVEL_1_COMPLETE,0
6fb963ab-5a89-4c05-a63e-3876a4bf24d4,DE,1561145230,LEVEL_1_START,0
dd9e03bd-7bb3-4da0-b2bb-50827373ef1e,DE,1561145231,LEVEL_2_START,0
b021a58f-6c10-43b7-b931-0204830c548a,US,1561145232,LEVEL_1_START,0
c9594f81-7008-4284-be4c-cc505dc2d2c2,US,1561145234,LEVEL_1_START,0
cabed019-c387-4578-91b7-8323a3dadb95,UK,1561145236,LEVEL_1_COMPLETE,0
be6cc22d-503b-4a1b-9689-f5b5a056ecfb,US,1561145237,LEVEL_1_START,0
1c559a60-9290-418d-a6ce-17f829533044,CA,1561145239,LEVEL_1_START,0
e9639124-fc5b-4a40-9b6c-8e3cb8407dcb,US,1561145240,LEVEL_1_COMPLETE,0
4b17b669-9dc6-4481-94f9-c7125b62276c,FR,1561145242,LEVEL_1_START,0
87823464-549b-4786-b36e-262d668239eb,DE,1561145243,LEVEL_1_START,0
ffe22819-dd44-4c8e-a967-6b6ff98579f4,US,1561145245,LEVEL_1_START,0
bc9c2fb1-d722-43a8-957a-ebadaf73c51b,US,1561145246,LEVEL_1_COMPLETE,0
39c753a5-218e-4412-8a3f-e1f09becef4a,DE,1561145247,LEVEL_1_COMPLETE,0
4c4e5c2a-0b02-4f98-95dd-adc5500500b0,DE,1561145248,LEVEL_2_START,0
5f4e16ad-21e0-4f45-99f9-19f51781d825,CA,1561145249,LEVEL_1_START,0
fc68f98b-55b0-4c65-9167-be6820251935,FR,1561145250,LEVEL_2_COMPLETE,0
8f2e5909-72e9-40fd-b113-ab0bcb3a58a2,DE,1561145251,LEVEL_2_START,0
1d9bae94-b2aa-4e9b-908d-7de95debecf0,US,1561145252,LEVEL_1_COMPLETE,0
5fc646c0-ab94-4f97-8f5d-b15453ed7ecf,US,1561145253,LEVEL_1_COMPLETE,0
93228497-4ad7-449d-9513-01f8a5969e43,FR,1561145256,LEVEL_2_START,0
605c820d-bb5d-4892-9d59-f331d4dce85f,FR,1561145258,LEVEL_2_START,0
3708614b-ea8c-46c7-953c-256177afc359,US,1561145261,LEVEL_2_COMPLETE,0
d32e35cf-e92c-4c07-b283-fa1813e3af8d,DE,1561145264,LEVEL_1_COMPLETE,0
8b6570fe-d327-4f86-b8bc-6ca2fd71b9f0,CA,1561145265,LEVEL_2_START,0
3d71b71a-6f96-45ea-ae8b-9ab37cc2225b,US,1561145266,LEVEL_2_START,0
e37f5f6a-2ba1-4917-bd95-1a904914fece,US,1561145268,LEVEL_1_COMPLETE,0
f7a941bf-d021-492e-a52d-2b6bc3c5f50b,CA,1561145269,LEVEL_2_COMPLETE,0
6e750d7e-515f-44f1-bdb5-04e3ccaa69c3,US,1561145270,LEVEL_2_START,0
49be5c23-3d73-4b18-b86b-d7b94f7bc887,US,1561145271,LEVEL_2_START,0
868d6cc5-09e8-48d2-940c-f2f67236069e,DE,1561145272,LEVEL_1_COMPLETE,0
651ad7f6-8fcf-4641-9822-6ae3d4b72960,CA,1561145273,LEVEL_2_START,0
ac2fbb49-fbe5-44b6-b859-598c50cdc3c6,US,1561145275,LEVEL_1_COMPLETE,0
56c8d1a9-f757-44b7-82c1-13a787e76542,US,1561145277,LEVEL_2_START,0
fd2bd1e8-0a26-487c-9a2a-d70da6d84e86,US,1561145278,LEVEL_1_START,0
c2d4a2d7-6ed9-47dd-bee3-c43b5f16e8af,US,1561145279,LEVEL_1_COMPLETE,0
7c76810a-f50c-4155-8df3-15ffaa8c4043,US,1561145281,LEVEL_2_START,0
179e1ee2-996a-4ce1-b6ac-34a11a7ca62d,CA,1561145282,LEVEL_2_START,0
0205dc40-e014-4a03-8398-9dc7177e2282,US,1561145283,LEVEL_1_START,0
8573310b-fedd-404d-bf41-d0ca46d801da,US,1561145284,LEVEL_1_START,0
18b23b5c-cfe3-40a5-8784-7bbbfc82f166,DE,1561145285,LEVEL_2_COMPLETE,0
1f427571-06fb-44df-bf54-d1aa6495ce52,US,1561145287,LEVEL_1_START,0
e1e6c60f-acbf-409c-9d49-ef36af4b547f,DE,1561145288,LEVEL_1_START,0
f96869b4-d371-4db4-a76b-d54f7a2412e6,US,1561145291,LEVEL_1_COMPLETE,0
af31131c-c565-4429-9854-a3ed11de42c7,US,1561145292,LEVEL_2_START,0
105dcbb5-7296-40b6-81dd-c9feaf4093a0,UK,1561145294,LEVEL_1_START,0
128f9319-542a-47c8-906f-11b864f912dc,US,1561145295,LEVEL_2_START,0
b3027de3-3b87-4425-ae1f-6548350aeebc,US,1561145296,LEVEL_2_START,0
c0a93ac7-efe1-4411-8f72-09358a684956,US,1561145297,LEVEL_1_START,0
023ab73d-2d9b-4f73-a168-5ce89ae4fd31,CA,1561145301,LEVEL_1_COMPLETE,0
cf9e51c1-cf31-426e-bd1e-42c7010e414f,FR,1561145302,LEVEL_2_START,0
da57040b-e057-495f-85b5-f2ea95da95b8,US,1561145304,LEVEL_2_START,0
771abd51-88ca-469e-9dc9-e7a3ca59b123,US,1561145305,LEVEL_1_START,0
8f392b4f-d404-4e2c-a429-d1120049c243,FR,1561145307,LEVEL_2_START,0
44e8375c-513d-424b-bb0e-8b20f855e00d,DE,1561145309,LEVEL_2_COMPLETE,0
333abf56-6e1a-4f5c-ad0e-0de015e865f5,US,1561145310,LEVEL_2_START,0
96d2c892-7e18-4c3c-a717-b57d593be6d5,DE,1561145311,LEVEL_2_COMPLETE,0
b5927441-052b-478a-a44d-e5e55da848c7,US,1561145312,LEVEL_2_COMPLETE,0
86fd9b97-46fc-420f-8f01-62f6cc83d78d,US,1561145313,LEVEL_1_COMPLETE,0
3f3e6651-c414-44de-9c85-86a8915b5f5e,US,1561145314,LEVEL_2_START,0
3f3e6651-c414-44de-9c85-86a8915b5f5e,US,1561145314,PURCHASE_BOOSTER,1
6d26c368-9b8b-406f-a249-537d80ec2a33,US,1561145317,LEVEL_1_COMPLETE,0
3d0d0e12-452f-4eda-82e7-102121f2413a,US,1561145319,LEVEL_1_COMPLETE,0
78f22693-f142-4c19-b330-696981715328,DE,1561145320,LEVEL_1_COMPLETE,0
78f22693-f142-4c19-b330-696981715328,DE,1561145320,PURCHASE_BOOSTER,1
f80cddc0-c8af-4da9-9b70-5847eaed8829,FR,1561145321,LEVEL_1_COMPLETE,0
288fe4fb-be66-4853-9807-1ed09a0d09d9,DE,1561145322,LEVEL_2_START,0
9d3c4cb6-ec6e-4776-8530-a210210a3489,US,1561145324,LEVEL_2_COMPLETE,0
65cd0ad0-92cd-419d-a9f0-182fc2558326,FR,1561145325,LEVEL_1_START,0
5242d1d6-f4ec-4c09-a71f-fbe3c07636ca,US,1561145326,LEVEL_1_START,0
09a429b5-595e-43df-8573-78c9d8e73d58,DE,1561145327,LEVEL_1_START,0
5d7f973d-7905-4ce6-adb7-7e0743b8b652,US,1561145329,LEVEL_2_COMPLETE,0
0ee5ba78-706c-4840-81c1-f28778b6cc93,DE,1561145330,LEVEL_1_COMPLETE,0
973ba929-affd-4cfa-a4f1-0475a19a16d2,CA,1561145332,LEVEL_1_START,0
56b580e7-29a3-494d-95b3-11486796284d,US,1561145333,LEVEL_1_START,0
481e8a4c-e6e5-4639-9532-57c34e37cf74,DE,1561145334,LEVEL_2_START,0
46aa0971-9e01-4eef-b7b1-68842d5094a4,US,1561145335,LEVEL_1_START,0
33348af3-4c4c-4338-8995-dc57099cf3b4,UK,1561145336,LEVEL_1_COMPLETE,0
7c34d023-483c-4c2a-9ed6-f441bd392455,DE,1561145337,LEVEL_1_COMPLETE,0
b54447d6-4fc8-4f7b-ad16-776393b82c05,US,1561145338,LEVEL_1_START,0
534d1e7e-8cc6-426c-9922-a05b8e7efcda,DE,1561145340,LEVEL_1_COMPLETE,0
ba7e249b-2560-43c0-ba88-5729d6c6bb25,DE,1561145341,LEVEL_1_START,0
e3b227e1-93a0-449c-893e-ab0e1dcf112e,US,1561145343,LEVEL_1_START,0
f82f50cb-a048-42e3-8bdc-2bcdc77ed200,US,1561145344,LEVEL_2_START,0
46574fde-2926-4c9c-ab38-f4345994d342,UK,1561145345,LEVEL_1_START,0
75a49db0-4c41-4eda-83a7-97201abafee8,UK,1561145346,LEVEL_1_COMPLETE,0
f72addbe-5809-459c-919c-aa0a3489388d,US,1561145348,LEVEL_2_START,0
f72addbe-5809-459c-919c-aa0a3489388d,US,1561145348,PURCHASE_BOOSTER,1
a0f9a4f0-87e4-4108-9703-5f23f23b1f7d,DE,1561145349,LEVEL_1_COMPLETE,0
da27397c-23c9-4785-a38d-01b636829062,US,1561145350,LEVEL_1_START,0
